orderid,dateid,countryid,categoryid,amount
298716,1092,43,3,7071
298717,1092,50,1,714
298718,1092,28,2,4878
298719,1092,37,4,3625
298720,1092,17,1,2054
298721,1092,36,5,3974
298722,1092,23,3,4306
298723,1092,50,2,7925
298724,1092,40,5,3620
298725,1092,2,2,6070
298726,1092,20,3,3417
298727,1092,33,3,4504
298728,1092,7,2,1082
298729,1092,41,2,5454
298730,1092,52,4,132
298731,1092,16,5,5624
298732,1092,33,1,1078
298733,1092,9,5,2699
298734,1092,31,2,7171
298735,1092,29,1,6300
298736,1092,48,5,6068
298737,1092,13,2,5827
298738,1092,51,1,2082
298739,1092,48,1,5254
298740,1092,50,4,7460
298741,1092,15,3,4281
298742,1092,6,2,5704
298743,1092,45,1,2111
298744,1092,10,5,7803
298745,1092,40,2,4353
298746,1092,23,1,7296
298747,1092,13,4,1297
298748,1092,48,2,780
298749,1092,47,2,3696
298750,1092,55,5,2365
298751,1092,32,4,3726
298752,1092,47,4,4049
298753,1092,56,5,5811
298754,1092,54,1,7774
298755,1092,6,1,3815
298756,1092,19,1,5923
298757,1092,5,4,5760
298758,1092,18,1,6125
298759,1092,9,4,7213
298760,1092,35,3,3442
298761,1092,9,3,5548
298762,1092,44,2,4764
298763,1092,13,5,1206
298764,1092,29,4,738
298765,1092,33,2,1695
298766,1092,7,4,2671
298767,1092,34,4,2949
298768,1092,4,5,435
298769,1092,27,2,7394
298770,1092,50,5,2147
298771,1092,4,1,5628
298772,1092,10,2,1404
298773,1092,53,4,736
298774,1092,14,2,7720
298775,1092,20,2,3208
298776,1092,22,5,650
298777,1092,44,5,6348
298778,1092,37,5,4010
298779,1092,17,5,1480
298780,1092,51,4,1823
298781,1092,50,3,2982
298782,1092,8,2,6916
298783,1092,39,2,7828
298784,1092,10,1,5832
298785,1092,45,5,1631
298786,1092,45,2,4037
298787,1092,36,1,1636
298788,1092,16,3,5923
298789,1092,12,4,5645
298790,1092,40,1,1532
298791,1092,7,1,2794
298792,1092,55,4,187
298793,1092,32,1,4160
298794,1092,9,2,1839
298795,1092,15,5,1137
298796,1092,11,2,309
298797,1092,22,3,4944
298798,1092,42,4,6941
298799,1092,29,5,4430
298800,1092,17,3,758
298801,1092,38,3,825
298802,1092,31,5,6244
298803,1092,41,1,5924
298804,1092,41,3,6680
298805,1092,52,3,4158
298806,1092,35,5,1436
298807,1092,22,4,1366
298808,1092,1,3,6928
298809,1092,19,3,4976
298810,1092,18,2,2498
298811,1092,10,3,475
298812,1092,36,3,3656
298813,1092,35,1,3306
298814,1092,42,2,6181
298815,1092,14,4,7329
298816,1092,30,4,2571
298817,1092,14,3,7281
298818,1092,21,1,7148
298819,1092,17,2,2860
298820,1092,47,3,7774
298821,1092,25,4,2354
298822,1092,23,2,6605
298823,1092,47,1,1764
298824,1092,56,4,6818
298825,1092,43,4,3307
298826,1092,14,1,5035
298827,1092,56,3,7332
298828,1092,15,1,3238
298829,1092,5,5,4602
298830,1092,17,4,7330
298831,1092,2,1,1957
298832,1092,26,4,4076
298833,1092,19,4,292
298834,1092,27,3,2316
298835,1092,53,5,935
298836,1092,1,5,7926
298837,1092,8,4,7749
298838,1092,31,3,7148
298839,1092,12,2,450
298840,1092,11,3,4358
298841,1092,24,1,2443
298842,1092,6,3,5200
298843,1092,3,2,25
298844,1092,32,3,2469
298845,1092,10,4,5428
298846,1092,19,5,5922
298847,1092,13,3,6693
298848,1092,23,5,3463
298849,1092,26,2,1603
298850,1092,28,1,4602
298851,1092,54,3,3638
298852,1092,33,5,4178
298853,1092,29,2,1828
298854,1092,43,5,2243
298855,1092,21,2,4437
298856,1092,30,1,4868
298857,1092,54,2,7042
298858,1092,27,4,5613
298859,1092,8,5,3406
298860,1092,29,3,4020
298861,1092,51,3,970
298862,1092,46,5,4630
298863,1092,46,3,1402
298864,1092,55,3,4250
298865,1092,34,5,7802
298866,1092,25,1,7362
298867,1092,16,4,6395
298868,1092,7,5,7367
298869,1092,39,3,2934
298870,1092,34,3,2779
298871,1092,39,5,1225
298872,1092,51,2,3993
298873,1092,3,3,3297
298874,1092,42,3,5859
298875,1092,24,3,4505
298876,1092,14,5,6417
298877,1092,49,1,7495
298878,1092,19,2,2465
298879,1092,47,5,4064
298880,1092,40,4,1586
298881,1092,51,5,6147
298882,1092,18,3,2965
298883,1092,36,2,1505
298884,1092,24,5,1390
298885,1092,56,1,7612
298886,1092,35,2,7380
298887,1092,38,2,1778
298888,1092,3,5,5803
298889,1092,3,4,1004
298890,1092,23,4,663
298891,1092,20,5,7143
298892,1092,7,3,5958
298893,1092,21,5,7852
298894,1092,24,2,2435
298895,1092,2,5,7859
298896,1092,46,1,3260
298897,1092,4,2,7486
298898,1092,53,3,907
298899,1092,44,1,5149
298900,1092,38,5,90
298901,1092,20,4,3499
298902,1092,36,4,5972
298903,1092,26,1,6276
298904,1092,3,1,4290
298905,1093,15,2,6174
298906,1093,42,5,6377
298907,1093,9,3,56
298908,1093,43,3,2678
298909,1093,39,5,2559
298910,1093,19,1,5086
298911,1093,51,5,7409
298912,1093,24,4,7554
298913,1093,5,1,3034
298914,1093,34,2,2410
298915,1093,44,1,7324
298916,1093,39,1,2689
298917,1093,40,4,2197
298918,1093,3,1,3140
298919,1093,28,1,1602
298920,1093,30,4,5751
298921,1093,48,3,3811
298922,1093,24,3,5734
298923,1093,41,3,2371
298924,1093,45,1,892
298925,1093,46,2,3316
298926,1093,38,1,2608
298927,1093,54,4,1016
298928,1093,11,5,2722
298929,1093,7,3,2842
298930,1093,6,1,3714
298931,1093,52,1,6701
298932,1093,33,2,7619
298933,1093,22,3,611
298934,1093,28,4,752
298935,1093,52,4,5116
298936,1093,55,5,1404
298937,1093,32,4,516
298938,1093,7,2,6581
298939,1093,15,4,3428
298940,1093,8,4,3838
298941,1093,36,1,282
298942,1093,53,4,675
298943,1093,44,4,5196
298944,1093,33,4,6150
298945,1093,11,3,7332
298946,1093,25,5,4182
298947,1093,34,5,5202
298948,1093,49,1,3356
298949,1093,53,1,4696
298950,1093,46,5,6051
298951,1093,50,4,5467
298952,1093,1,3,2053
298953,1093,22,1,5441
298954,1093,50,1,2083
298955,1093,11,1,7493
298956,1093,18,1,6650
298957,1093,20,3,6240
298958,1093,14,5,268
298959,1093,23,2,557
298960,1093,37,3,3368
298961,1093,16,1,4710
298962,1093,33,5,814
298963,1093,1,1,7505
298964,1093,27,1,1590
298965,1093,38,2,5140
298966,1093,42,3,7898
298967,1093,22,5,6394
298968,1093,52,3,4949
298969,1093,21,3,1368
298970,1093,14,4,6975
298971,1093,26,4,5244
298972,1093,6,4,6930
298973,1093,35,2,6690
298974,1093,18,3,4377
298975,1093,26,3,39
298976,1093,41,4,6649
298977,1093,54,3,7397
298978,1093,29,3,207
298979,1093,15,3,6709
298980,1093,21,2,3054
298981,1093,56,2,3402
298982,1093,42,1,2203
298983,1093,51,3,3330
298984,1093,46,3,2268
298985,1093,18,2,2746
298986,1093,25,2,2472
298987,1093,51,2,712
298988,1093,45,2,4127
298989,1093,18,4,1559
298990,1093,29,4,1032
298991,1093,20,4,4066
298992,1093,35,4,5957
298993,1093,37,4,2269
298994,1093,38,4,580
298995,1093,55,2,6018
298996,1093,25,4,6543
298997,1093,46,1,708
298998,1093,49,3,7976
298999,1093,9,2,5584
299000,1093,24,1,4069
299001,1093,24,2,702
299002,1093,7,1,314
299003,1093,40,5,5234
299004,1093,37,2,6141
299005,1093,35,1,5228
299006,1093,21,4,3094
299007,1093,19,5,7254
299008,1093,4,4,4514
299009,1093,11,2,6751
299010,1093,41,5,2602
299011,1093,27,2,3571
299012,1093,39,3,425
299013,1093,26,5,6441
299014,1093,5,4,2816
299015,1093,16,3,7284
299016,1093,10,5,1951
299017,1093,5,5,4985
299018,1093,12,3,7746
299019,1093,6,3,7303
299020,1093,12,5,545
299021,1093,34,3,2911
299022,1093,34,1,1955
299023,1093,14,2,3026
299024,1093,35,3,1024
299025,1093,39,4,6288
299026,1093,3,3,2443
299027,1093,38,5,6792
299028,1093,48,2,2958
299029,1093,32,2,2694
299030,1093,29,5,1794
299031,1093,10,1,4915
299032,1093,52,5,821
299033,1093,48,5,7354
299034,1093,47,5,6622
299035,1093,2,1,1341
299036,1093,10,2,5145
299037,1093,54,5,2405
299038,1093,17,5,780
299039,1093,23,5,6865
299040,1093,33,1,6751
299041,1093,32,5,7584
299042,1093,20,5,437
299043,1093,2,3,429
299044,1093,8,1,544
299045,1093,49,4,5332
299046,1093,23,4,392
299047,1093,30,5,6588
299048,1093,2,4,3578
299049,1093,53,5,34
299050,1093,12,4,98
299051,1093,50,3,2693
299052,1093,30,2,5207
299053,1093,53,2,5466
299054,1093,7,5,4450
299055,1093,47,2,6412
299056,1093,13,2,336
299057,1093,12,2,7826
299058,1093,50,2,2799
299059,1093,31,3,3463
299060,1093,29,2,2848
299061,1093,14,1,5880
299062,1093,43,2,5401
299063,1093,56,1,1318
299064,1093,33,3,7621
299065,1093,30,1,6578
299066,1093,20,2,7780
299067,1093,2,5,4627
299068,1093,40,1,3564
299069,1093,24,5,1115
299070,1093,43,1,7844
299071,1093,3,2,1706
299072,1093,8,3,1974
299073,1093,1,4,7530
299074,1093,56,5,7734
299075,1093,9,5,7371
299076,1093,39,2,6384
299077,1093,40,3,1627
299078,1093,32,3,2190
299079,1093,17,2,6672
299080,1093,42,4,4876
299081,1093,36,3,232
299082,1093,48,4,7212
299083,1093,21,1,4318
299084,1093,19,4,5295
299085,1093,9,1,2741
299086,1093,17,1,4619
299087,1093,45,5,6825
299088,1093,38,3,3693
299089,1093,31,2,5168
299090,1093,6,2,3657
299091,1093,3,4,2279
299092,1093,31,1,6879
299093,1093,50,5,2219
299094,1093,1,5,6364
299095,1093,42,2,7774
299096,1093,20,1,6132
299097,1093,4,5,5784
299098,1093,27,3,923
299099,1093,9,4,2607
299100,1093,28,2,4403
299101,1093,13,4,4750
299102,1093,7,4,7783
299103,1093,14,3,1403
299104,1093,51,1,7187
299105,1093,5,2,7359
299106,1093,37,1,3041
299107,1093,43,5,3891
299108,1093,45,4,433
299109,1093,22,4,7361
299110,1093,26,1,3094
299111,1093,37,5,6421
299112,1093,27,5,5811
299113,1093,26,2,3259
299114,1093,36,4,3531
299115,1093,15,5,3285
299116,1093,40,2,7849
299117,1093,35,5,533
299118,1093,13,3,2022
299119,1093,31,5,3482
299120,1093,44,5,4408
299121,1093,19,3,4476
299122,1093,36,2,1982
299123,1093,16,2,7969
299124,1093,21,5,7840
299125,1093,36,5,5751
299126,1093,3,5,637
299127,1093,5,3,2721
299128,1093,13,5,924
299129,1093,53,3,231
299130,1093,13,1,6367
299131,1093,27,4,4352
299132,1093,1,2,7413
299133,1093,45,3,7364
299134,1093,55,4,519
299135,1093,51,4,4052
299136,1093,4,1,7750
299137,1093,2,2,7189
299138,1093,48,1,2352
299139,1093,32,1,4751
299140,1093,43,4,6788
299141,1093,46,4,6884
299142,1093,31,4,7309
299143,1093,47,4,822
299144,1093,55,3,7833
299145,1093,47,3,6998
299146,1093,25,3,7994
299147,1093,11,4,2694
299148,1093,54,2,3904
299149,1093,30,3,774
299150,1093,10,4,7076
299151,1093,22,2,5428
299152,1093,6,5,887
299153,1093,16,4,2806
299154,1093,28,3,5864
299155,1093,18,5,3260
299156,1093,52,2,690
299157,1093,55,1,6438
299158,1093,16,5,2769
299159,1093,29,1,5284
299160,1093,17,4,2551
299161,1093,47,1,401
299162,1093,15,1,6788
299163,1093,8,2,2430
299164,1093,56,3,7471
299165,1093,25,1,4337
299166,1093,4,2,4277
299167,1093,17,3,4011
299168,1093,49,2,1524
299169,1093,41,1,1109
299170,1093,44,2,1374
299171,1093,28,5,6293
299172,1093,34,4,5288
299173,1093,23,1,3676
299174,1093,4,3,2934
299175,1093,54,1,3024
299176,1093,23,3,6520
299177,1093,56,4,2633
299178,1093,44,3,6744
299179,1093,12,1,7961
299180,1093,49,5,1905
299181,1094,13,5,5766
299182,1094,31,5,1610
299183,1094,34,5,3097
299184,1094,19,5,6827
299185,1094,38,2,1582
299186,1094,35,1,1917
299187,1094,27,4,6138
299188,1094,1,2,2941
299189,1094,46,5,6711
299190,1094,40,1,4094
299191,1094,52,1,7009
299192,1094,50,3,4936
299193,1094,28,2,7837
299194,1094,7,2,642
299195,1094,54,2,6248
299196,1094,24,3,4075
299197,1094,9,5,2377
299198,1094,33,1,4844
299199,1094,23,2,83
299200,1094,31,2,5242
299201,1094,8,1,7568
299202,1094,25,5,7704
299203,1094,3,4,5265
299204,1094,51,4,2537
299205,1094,13,4,5278
299206,1094,24,1,7517
299207,1094,42,2,2865
299208,1094,32,2,1113
299209,1094,13,3,5865
299210,1094,26,2,404
299211,1094,22,1,1380
299212,1094,26,4,5828
299213,1094,16,4,7925
299214,1094,6,5,5552
299215,1094,22,5,7822
299216,1094,28,3,4787
299217,1094,18,4,3430
299218,1094,1,3,415
299219,1094,11,5,1387
299220,1094,5,2,2947
299221,1094,45,1,4191
299222,1094,8,3,6235
299223,1094,43,5,7710
299224,1094,5,4,7770
299225,1094,3,3,3584
299226,1094,12,3,2818
299227,1094,8,5,5721
299228,1094,18,2,4002
299229,1094,7,4,3489
299230,1094,12,2,1860
299231,1094,29,3,3051
299232,1094,39,1,3396
299233,1094,20,3,4915
299234,1094,15,4,7305
299235,1094,17,4,6886
299236,1094,42,5,4405
299237,1094,2,5,7625
299238,1094,28,4,7043
299239,1094,32,4,7259
299240,1094,17,5,6623
299241,1094,29,4,4838
299242,1094,48,1,7330
299243,1094,56,1,6297
299244,1094,5,3,2511
299245,1094,39,2,5691
299246,1094,34,4,3920
299247,1094,19,1,1669
299248,1094,14,5,4119
299249,1094,38,1,3462
299250,1094,47,3,7999
299251,1094,36,4,7015
299252,1094,3,5,279
299253,1094,43,1,4703
299254,1094,5,1,2036
299255,1094,29,2,470
299256,1094,56,3,5550
299257,1094,26,5,2661
299258,1094,44,2,4238
299259,1094,41,4,1584
299260,1094,27,2,3284
299261,1094,29,5,7297
299262,1094,25,1,103
299263,1094,5,5,4167
299264,1094,45,2,4045
299265,1094,11,4,5165
299266,1094,55,1,6851
299267,1094,28,1,2632
299268,1094,55,3,6024
299269,1094,16,2,4689
299270,1094,31,1,2917
299271,1094,12,1,2413
299272,1094,10,5,7340
299273,1094,53,2,384
299274,1094,48,5,4324
299275,1094,33,4,4608
299276,1094,33,3,5493
299277,1094,43,4,5958
299278,1094,37,5,3451
299279,1094,50,4,715
299280,1094,50,2,7715
299281,1094,31,4,5862
299282,1094,47,5,1178
299283,1094,19,4,2681
299284,1094,2,3,2122
299285,1094,20,5,571
299286,1094,42,1,2477
299287,1094,34,3,3057
299288,1094,22,4,2925
299289,1094,14,1,1458
299290,1094,37,3,1178
299291,1094,16,5,7634
299292,1094,49,1,3943
299293,1094,40,5,500
299294,1094,51,1,5868
299295,1094,46,4,4153
299296,1094,21,1,106
299297,1094,43,3,4278
299298,1094,7,5,4221
299299,1094,56,2,4262
299300,1094,37,2,7661
299301,1094,52,3,999
299302,1094,35,4,5225
299303,1094,47,1,3539
299304,1094,15,3,1179
299305,1094,23,1,7588
299306,1094,54,1,7270
299307,1094,11,3,7391
299308,1094,4,2,3032
299309,1094,41,5,6701
299310,1094,51,3,531
299311,1094,39,3,5983
299312,1094,27,1,5532
299313,1094,4,5,6939
299314,1094,4,1,21
299315,1094,28,5,4975
299316,1094,41,2,1335
299317,1094,9,2,354
299318,1094,53,1,1100
299319,1094,26,3,6453
299320,1094,19,2,1145
299321,1094,27,5,5786
299322,1094,36,5,3128
299323,1094,49,5,7197
299324,1094,20,1,2793
299325,1094,30,5,4682
299326,1094,51,5,7234
299327,1094,43,2,7753
299328,1094,1,4,2319
299329,1094,20,4,6118
299330,1094,1,5,4404
299331,1094,25,2,5720
299332,1094,37,4,2399
299333,1094,26,1,6843
299334,1094,48,2,5217
299335,1094,6,2,4113
299336,1094,30,2,7184
299337,1094,45,5,1233
299338,1094,30,4,240
299339,1094,20,2,434
299340,1094,18,1,4407
299341,1094,21,2,4222
299342,1094,3,2,2979
299343,1094,48,4,3126
299344,1094,42,4,6606
299345,1094,41,1,1679
299346,1094,18,5,3995
299347,1094,50,5,388
299348,1094,52,2,7733
299349,1094,22,2,1307
299350,1094,32,1,7241
299351,1094,10,3,1172
299352,1094,16,1,974
299353,1094,38,3,7015
299354,1094,21,5,3513
299355,1094,50,1,4457
299356,1094,35,3,5733
299357,1094,33,5,2341
299358,1094,44,5,4256
299359,1094,49,4,1761
299360,1094,6,1,7425
299361,1094,4,4,3685
299362,1094,31,3,7737
299363,1094,8,2,6560
299364,1094,55,2,3357
299365,1094,55,5,7233
299366,1094,34,2,928
299367,1094,7,1,4456
299368,1094,18,3,7420
299369,1094,23,4,7813
299370,1094,11,1,6887
299371,1094,24,4,7604
299372,1094,6,4,6217
299373,1094,38,4,5373
299374,1094,45,3,4266
299375,1094,13,2,4534
299376,1094,17,2,4510
299377,1094,39,4,2558
299378,1094,40,2,4833
299379,1094,45,4,4091
299380,1094,51,2,4988
299381,1094,3,1,5806
299382,1094,23,3,5699
299383,1094,48,3,7853
299384,1094,14,3,3070
299385,1094,36,3,4895
299386,1094,9,1,779
299387,1094,56,4,354
299388,1094,14,4,7112
299389,1094,12,4,1214
299390,1094,44,3,543
299391,1094,53,5,1848
299392,1094,41,3,1610
299393,1094,2,2,6569
299394,1094,55,4,3371
299395,1094,10,4,5943
299396,1094,32,3,2811
299397,1094,30,3,3639
299398,1094,46,1,1199
299399,1094,39,5,7248
299400,1094,34,1,2243
299401,1094,11,2,4046
299402,1094,2,1,4990
299403,1094,16,3,2176
299404,1094,56,5,4378
299405,1094,49,2,5176
299406,1094,46,3,1811
299407,1094,30,1,5798
299408,1094,15,1,5405
299409,1094,53,4,401
299410,1094,21,3,5922
299411,1094,47,4,3734
299412,1094,10,1,7720
299413,1094,44,1,1105
299414,1094,10,2,1107
299415,1094,23,5,5896
299416,1094,1,1,5208
299417,1094,21,4,2176
299418,1094,36,2,7630
299419,1094,44,4,1897
299420,1094,4,3,1984
299421,1094,49,3,2627
299422,1094,8,4,1960
299423,1094,24,2,2072
299424,1094,2,4,2953
299425,1094,46,2,286
299426,1094,54,5,737
299427,1094,52,5,338
299428,1094,19,3,92
299429,1094,35,2,2355
299430,1094,38,5,7912
299431,1094,25,3,4991
299432,1094,9,3,2722
299433,1094,14,2,7931
299434,1094,22,3,365
299435,1094,36,1,2391
299436,1094,54,3,3136
299437,1094,15,2,2662
299438,1094,32,5,5999
299439,1094,9,4,7012
299440,1094,40,3,3984
299441,1094,25,4,2043
299442,1094,40,4,1709
299443,1094,15,5,348
299444,1094,33,2,3031
299445,1094,27,3,3703
299446,1094,17,3,3517
299447,1094,52,4,5559
299448,1094,24,5,1728
299449,1094,13,1,6196
299450,1094,29,1,4301
299451,1094,7,3,3436
299452,1094,54,4,7295
299453,1094,12,5,1949
299454,1094,35,5,1642
299455,1094,47,2,734
299456,1094,53,3,5692
299457,1095,18,1,4910
299458,1095,45,5,7232
299459,1095,24,3,2765
299460,1095,27,4,2890
299461,1095,53,3,5766
299462,1095,56,4,6465
299463,1095,50,5,1754
299464,1095,31,5,6997
299465,1095,3,1,6439
299466,1095,14,2,2783
299467,1095,36,1,1446
299468,1095,52,4,6596
299469,1095,40,3,4155
299470,1095,56,1,1955
299471,1095,51,5,5957
299472,1095,55,3,924
299473,1095,42,5,621
299474,1095,19,4,164
299475,1095,44,4,6929
299476,1095,47,3,3880
299477,1095,54,1,1013
299478,1095,3,4,6812
299479,1095,29,5,7308
299480,1095,45,4,179
299481,1095,2,5,7972
299482,1095,55,4,7656
299483,1095,7,2,5528
299484,1095,13,2,5153
299485,1095,10,1,1827
299486,1095,38,2,27
299487,1095,14,1,4551
299488,1095,41,1,2124
299489,1095,23,3,6584
299490,1095,51,4,1485
299491,1095,50,1,194
299492,1095,6,1,217
299493,1095,39,2,6095
299494,1095,3,5,2835
299495,1095,30,4,3867
299496,1095,28,5,994
299497,1095,33,1,5311
299498,1095,34,4,2295
299499,1095,27,1,6012
299500,1095,32,4,940
299501,1095,28,1,4100
299502,1095,49,5,6110
299503,1095,30,1,5043
299504,1095,15,2,502
299505,1095,2,3,5112
299506,1095,56,3,2943
299507,1095,21,3,2155
299508,1095,50,3,4708
299509,1095,13,4,5246
299510,1095,10,2,5973
299511,1095,11,3,2254
299512,1095,51,2,1823
299513,1095,27,2,51
299514,1095,42,3,1296
299515,1095,12,2,5323
299516,1095,51,3,2873
299517,1095,1,4,2340
299518,1095,18,3,3743
299519,1095,5,4,2998
299520,1095,55,5,5397
299521,1095,3,2,5076
299522,1095,42,4,379
299523,1095,15,5,1324
299524,1095,10,5,2574
299525,1095,40,2,7324
299526,1095,5,1,4206
299527,1095,46,1,4339
299528,1095,24,5,2055
299529,1095,12,5,1966
299530,1095,44,2,6664
299531,1095,38,5,4885
299532,1095,27,3,4903
299533,1095,47,5,104
299534,1095,35,5,1616
299535,1095,20,1,816
299536,1095,54,2,434
299537,1095,4,5,5447
299538,1095,34,5,1749
299539,1095,32,1,7982
299540,1095,1,2,439
299541,1095,40,5,532
299542,1095,18,5,485
299543,1095,23,2,600
299544,1095,53,5,5094
299545,1095,50,4,6925
299546,1095,8,1,3574
299547,1095,30,3,694
299548,1095,7,1,6923
299549,1095,6,4,7355
299550,1095,17,2,5659
299551,1095,11,2,5042
299552,1095,19,3,3500
299553,1095,8,2,7724
299554,1095,54,5,3915
299555,1095,32,2,5921
299556,1095,37,4,3074
299557,1095,49,3,4240
299558,1095,48,1,7673
299559,1095,4,1,3803
299560,1095,20,4,6995
299561,1095,2,4,7772
299562,1095,48,4,3333
299563,1095,15,3,4999
299564,1095,18,2,5033
299565,1095,26,5,2106
299566,1095,13,5,2144
299567,1095,43,4,1153
299568,1095,4,4,5852
299569,1095,20,2,3510
299570,1095,32,3,1856
299571,1095,11,4,2527
299572,1095,12,4,4784
299573,1095,22,5,3763
299574,1095,17,3,3780
299575,1095,45,2,7924
299576,1095,30,5,5672
299577,1095,46,2,6720
299578,1095,46,3,6666
299579,1095,42,2,3631
299580,1095,22,2,3584
299581,1095,53,1,231
299582,1095,21,4,6696
299583,1095,25,1,5427
299584,1095,33,3,7255
299585,1095,17,5,1968
299586,1095,35,4,7608
299587,1095,5,2,4204
299588,1095,47,2,7107
299589,1095,33,5,475
299590,1095,41,3,3153
299591,1095,12,3,6047
299592,1095,35,2,5171
299593,1095,35,3,4401
299594,1095,6,3,1920
299595,1095,8,4,6170
299596,1095,44,3,3881
299597,1095,8,5,3605
299598,1095,36,3,7523
299599,1095,40,4,6608
299600,1095,7,3,5536
299601,1095,17,4,4179
299602,1095,31,4,6139
299603,1095,49,2,3908
299604,1095,40,1,7769
299605,1095,16,4,6350
299606,1095,52,3,6068
299607,1095,28,3,6005
299608,1095,24,1,714
299609,1095,36,2,5451
299610,1095,29,2,1492
299611,1095,2,1,7528
299612,1095,6,5,1763
299613,1095,49,4,6819
299614,1095,52,2,3337
299615,1095,11,1,5039
299616,1095,9,5,4492
299617,1095,22,3,7715
299618,1095,56,2,58
299619,1095,1,3,4339
299620,1095,5,5,2388
299621,1095,11,5,6299
299622,1095,41,5,764
299623,1095,10,3,2986
299624,1095,53,2,5607
299625,1095,14,5,6939
299626,1095,34,1,604
299627,1095,45,1,2124
299628,1095,37,3,3782
299629,1095,21,1,2227
299630,1095,13,1,3375
299631,1095,44,5,3676
299632,1095,4,2,742
299633,1095,27,5,7421
299634,1095,49,1,1966
299635,1095,1,5,7812
299636,1095,20,3,6435
299637,1095,54,3,3225
299638,1095,41,4,6295
299639,1095,31,3,7551
299640,1095,44,1,6714
299641,1095,26,4,3441
299642,1095,45,3,7377
299643,1095,6,2,1136
299644,1095,55,1,2450
299645,1095,31,1,1338
299646,1095,3,3,650
299647,1095,24,4,1927
299648,1095,33,2,6251
299649,1095,55,2,6267
299650,1095,22,4,7733
299651,1095,22,1,5902
299652,1095,25,2,226
299653,1095,38,3,1507
299654,1095,51,1,5174
299655,1095,29,3,2709
299656,1095,5,3,4185
299657,1095,46,4,7982
299658,1095,23,4,3399
299659,1095,53,4,1148
299660,1095,38,4,5839
299661,1095,12,1,6225
299662,1095,34,3,4750
299663,1095,14,3,4555
299664,1095,19,5,7261
299665,1095,36,5,2332
299666,1095,20,5,5618
299667,1095,16,2,1446
299668,1095,15,4,3666
299669,1095,48,5,2623
299670,1095,21,5,2332
299671,1095,18,4,1466
299672,1095,17,1,7814
299673,1095,54,4,5155
299674,1095,33,4,4138
299675,1095,42,1,547
299676,1095,23,1,2885
299677,1095,39,4,1458
299678,1095,21,2,3213
299679,1095,19,2,600
299680,1095,7,5,3286
299681,1095,43,2,5799
299682,1095,35,1,6037
299683,1095,29,4,7286
299684,1095,16,3,903
299685,1095,47,4,5976
299686,1095,39,3,4293
299687,1095,26,1,303
299688,1095,52,5,2258
299689,1095,41,2,6998
299690,1095,37,5,6508
299691,1095,8,3,4849
299692,1095,1,1,2766
299693,1095,28,4,6692
299694,1095,43,3,5226
299695,1095,50,2,5931
299696,1095,23,5,7880
299697,1095,29,1,5996
299698,1095,16,5,4474
299699,1095,52,1,1088
299700,1095,15,1,6426
299701,1095,28,2,4092
299702,1095,19,1,3479
299703,1095,43,1,1983
299704,1095,26,3,2297
